image_id,preprocess_ms,forward_ms,post_ms,total_ms
23230,3.88,1496.58,0.27,1505.98
23272,3.36,1405.89,0.16,1411.98
23359,3.48,1055.54,0.15,1061.02
23666,3.82,1630.67,0.16,1637.61
23751,3.75,1797.93,0.19,1805.01
23781,3.45,1273.29,0.14,1279.85
23899,3.41,1493.71,0.17,1499.91
23937,3.55,1015.72,0.15,1022.97
24021,3.4,1795.03,0.16,1800.81
24027,3.14,1791.6,0.15,1797.21
24144,4.22,1665.36,0.16,1675.75
24243,3.89,1022.59,0.16,1030.9
24567,4.15,1190.98,0.16,1199.6
24610,3.82,970.27,0.14,977.03
24919,3.53,1019.76,0.14,1026.72
25057,3.65,1536.77,0.14,1543.84
25096,3.17,1015.28,0.15,1020.96
25139,2.79,1316.69,0.15,1321.93
25181,3.42,1796.85,0.19,1803.17
25228,3.88,1621.22,0.15,1628.63
25386,3.71,1405.91,0.14,1413.23
25393,4.33,1320.52,0.14,1328.54
25394,4.02,1057.88,0.17,1065.08
25424,3.6,1796.42,0.15,1802.89
25560,3.75,1058.57,0.14,1065.19
25593,3.72,1629.16,0.18,1637.9
25603,3.89,1102.45,0.13,1110.35
25986,3.79,1058.88,0.14,1066.75
26204,3.89,1361.22,0.16,1368.76
26465,3.05,1014.54,0.14,1019.7
26564,3.43,1272.74,0.14,1278.76
26690,3.77,1146.34,0.13,1153.34
26926,3.57,1142.61,0.14,1149.17
26941,3.42,1143.1,0.14,1150.05
27186,3.54,1790.42,0.14,1796.5
27620,3.82,1793.15,0.15,1800.1
27696,3.42,1187.96,0.15,1194.56
27768,4.42,1790.33,0.18,1798.7
27932,2.34,1445.09,0.14,1449.02
27972,3.46,1665.97,0.16,1672.84
27982,2.88,1532.96,0.14,1537.9
28285,3.45,1488.23,0.14,1495.41
28449,3.49,1793.0,0.17,1799.59
